,id,age,country,practice_1,practice_2,time,selected_answer,set,sentence_type
2267,d1ded1592d8647d2243abc4cf91a8b5b,59,United Kingdom,incorrect,correct,2757,incorrect,set_20,nonGP_prob_GP_question
2268,c034b577c2ab89a1b43008b9ece8c77b,35,uk,correct,correct,1731,correct,set_21,GP_prob_simple_question
2269,24c8d60a986c22ad199101c747fe1f0a,64,USA,correct,correct,3278,correct,set_20,GP_improb_GP_question
2270,58748b12e4ba2e2ec9a9e8a39bae7589,34,UK,correct,correct,1157,correct,set_20,nonGP_prob_simple_question
2271,85e72cc8165b62c38f7e4d7e834764fd,33,UK,correct,correct,1016,correct,set_21,GP_improb_simple_question
2272,22091114a7abe5ca7482fc4acb973b04,25,US,correct,correct,2091,incorrect,set_20,GP_improb_GP_question
2273,9e0ed37573f9f08872a081825cbc0ff1,60,usa,correct,incorrect,4175,correct,set_20,GP_improb_simple_question
2274,daa53222ccb4b9607f6fee77ff45e628,33,uk,correct,correct,2376,incorrect,set_21,GP_prob_GP_question
2275,01d6fc6787bcb477d05f3627cb6dbf1f,36,USA,correct,correct,1911,incorrect,set_21,GP_prob_GP_question
2276,a216c561c4f99517b784c44fecc88017,21,United Kingdom,correct,correct,3895,incorrect,set_22,GP_prob_GP_question
2277,f37b73e3c7fd184f5a58e05857e34c06,42,United Kingdom,correct,incorrect,2865,incorrect,set_20,GP_improb_simple_question
2278,e83d013ffd1c18f841c6e4ae3917225d,42,United States,correct,correct,4515,correct,set_21,nonGP_improb_GP_question
2279,d66c0f08c3ebd86388a1a90a02dc679c,73,USA,correct,correct,2460,correct,set_21,GP_prob_simple_question
2280,813967308a15f61d7dc27b9a2b36abdd,58,USA,correct,correct,1262,correct,set_21,GP_improb_simple_question
2281,24c35420d93a99a7a973c32358406f85,63,United States,correct,correct,2903,correct,set_22,GP_improb_simple_question
2282,b670c1ea521fbed69478b992dd7dc111,48,UK,correct,correct,1205,incorrect,set_21,nonGP_prob_GP_question
2283,3f1a239d32a61f9e0a24d03b9d9b04dd,35,UK,correct,correct,3291,incorrect,set_22,GP_prob_GP_question
2284,ab5b572ae340cf617ba1761315dda5be,23,UK,correct,incorrect,1233,correct,set_17,nonGP_prob_simple_question
2285,8d8aa4dfd4a72cb19cc21a5ec4c30855,36,United Kingdom,correct,correct,1307,correct,set_21,nonGP_improb_simple_question
2286,e26129b0ee6396cb64e4fc670ac5cfaa,36,UK,correct,correct,2364,correct,set_22,GP_improb_simple_question
2287,21f94c443edab94e8af942d1af976dec,57,USA,correct,correct,5172,incorrect,set_22,GP_prob_GP_question
2288,edb208e60a2f22a8a8ef8d871d7f81c7,36,United Kingdom,correct,correct,2192,incorrect,set_18,nonGP_prob_GP_question
2289,354394f6c275d4ebd6767500f4becc2b,49,United Kingdom,correct,correct,4316,correct,set_24,GP_prob_simple_question
2290,685c87108791996fc5a945f052f6bcc7,82,United States,correct,incorrect,1954,correct,set_22,nonGP_improb_simple_question
2291,644043e58160ab2f922a3f8e303a8017,42,United Kingdom,correct,correct,2116,correct,set_23,nonGP_improb_simple_question
2292,7229c9ffb163b55dffef8391706287ce,55,USA,incorrect,correct,2495,incorrect,set_21,nonGP_improb_GP_question
2293,2deb9965a9d49f15578e52938c9cad28,22,UK,correct,correct,1105,correct,set_25,GP_improb_GP_question
2294,2756c16950e74d511916db2a7fc353df,47,United Kingdom,correct,correct,1230,correct,set_25,GP_improb_simple_question
2295,f66e6c6a4f0478e72b5c87e6fc592081,50,United Kingdom,correct,incorrect,2875,incorrect,set_22,GP_prob_GP_question
2296,8161e31fced4b2cf1b97654f22bab091,29,usa,correct,correct,3514,correct,set_23,nonGP_improb_GP_question
2297,3b3a9e0e534c8383c613e03543682f54,20,USA,correct,correct,3087,correct,set_25,GP_improb_GP_question
2298,abc610fae1e0195bee7c00d4e08a7846,52,USA,correct,correct,3434,incorrect,set_22,GP_prob_GP_question
2299,17a5f6d7e315a9812b6ec1efe851a2ba,45,usa,correct,correct,2294,correct,set_26,GP_prob_simple_question
2300,4e9e34dc671e8eb8d5836d9e24e12c31,61,United States,correct,correct,2011,correct,set_25,nonGP_improb_simple_question
2301,22941465047ee983c77154cafd9ff8ea,67,United Kingdom,correct,correct,1389,incorrect,set_25,GP_improb_GP_question
2302,7c6cb66ede473bb5fb396331fc67e1ed,54,UK,correct,correct,1140,correct,set_25,nonGP_prob_simple_question
2303,23ead3d4bb0709298d09196afa2d7a55,52,GB,correct,correct,3312,correct,set_25,GP_improb_GP_question
2304,11df28bf97a74d86a35dd3aaf4c2e1c5,52,USA,correct,correct,963,correct,set_26,GP_prob_simple_question
2305,ec42a3619b13677c41d3b62f42104359,34,United Kingdom,correct,correct,2657,correct,set_27,GP_improb_GP_question
2306,cb64887b10cdd56e04eb5f7f825a7961,51,USA,correct,correct,2481,incorrect,set_23,GP_prob_GP_question
2307,c92de294475513e25367e2b48cc8a2f4,44,EGYPT,correct,correct,1995,correct,set_27,GP_improb_GP_question
2308,0b561df3ccdd12bd4e77b193b0af443d,54,uk,correct,correct,2357,correct,set_26,GP_prob_simple_question
2309,086e90721c7e57dddfcafbba5b70b81a,53,UK,correct,correct,1878,correct,set_27,nonGP_prob_simple_question
2310,9b797b7719f7f25e3cdf88e1a62f297b,29,Scotland%2C United Kingdom,correct,correct,1948,correct,set_27,nonGP_prob_simple_question
2311,6487016866d1cb875c51f43fd638a8ed,33,UK,correct,correct,1986,correct,set_27,GP_improb_GP_question
2312,39b8e8c131d64ebd4b6b3abbced6e0fd,61,US,correct,correct,3121,incorrect,set_27,GP_prob_GP_question
2313,4b0f2ecd41978c76f9f39b1382f04a9a,29,Scotland,correct,correct,3048,incorrect,set_18,nonGP_prob_GP_question
2314,f79435d3e0ca34f0a41b1a640f20cc0f,25,US,correct,correct,1713,correct,set_27,nonGP_improb_simple_question
2315,d62b25e45b3ccc791585451869f47532,44,USA,correct,correct,2496,correct,set_27,GP_improb_GP_question
2316,e8b33b6ac1e6722f35d6454c22a93b1e,47,United States,correct,correct,1145,correct,set_19,nonGP_improb_simple_question
2317,2558ef475c29ae6c5c506499328e583a,43,USA,correct,correct,3668,incorrect,set_27,nonGP_prob_GP_question
2318,78b3221f3416520100fad1cff374d39d,36,Nigeria,correct,correct,1666,correct,set_26,GP_improb_simple_question
2319,ef96c09f60b76558a37823a7031f45b6,33,United States,correct,correct,1504,correct,set_27,nonGP_improb_simple_question
2320,ad278528ab35e77075db2e51ac739ddb,50,UK,correct,correct,1252,incorrect,set_28,GP_improb_GP_question
2321,e58bcafee8b858160758d43d83988653,42,United Kingdom,correct,correct,2114,correct,set_28,GP_improb_simple_question
2322,2d8e3b275ff9d644fd1a18cb8d68e93a,52,Wales,correct,correct,1539,incorrect,set_27,nonGP_prob_GP_question
2323,e718fa13d88549ff54e53f4e1aaf1c58,56,united kingdom,correct,incorrect,2725,incorrect,set_27,GP_prob_GP_question
2324,e3105c465047a6d49d7b3ae63237e9ec,20,United Kingdom,incorrect,correct,3710,incorrect,set_28,nonGP_prob_GP_question
2325,188d7afc13b464eb759978297927dc8f,27,Wales,correct,correct,2298,correct,set_33,GP_prob_simple_question
2326,5c491d70db460decb28d8ef0193f3589,43,US,correct,correct,2424,correct,set_29,nonGP_prob_simple_question
2327,fb1e25b423d4ed94c55a58baa70b113a,26,UK,correct,correct,3127,incorrect,set_28,nonGP_prob_GP_question
2328,2b3c9f1a4f1b2c03a563ca4e2811d484,32,United States ,correct,correct,3709,correct,set_25,nonGP_improb_simple_question
2329,d58bf72394352cd364b279dc5de3de1e,47,United States,correct,correct,3860,incorrect,set_29,GP_prob_GP_question
2330,fa089f7eea117b0b832f9d18ca80d51d,61,US,correct,correct,2020,correct,set_29,nonGP_improb_simple_question
2331,69b8fc846428384c26bd5395a98b6287,28,UK,correct,correct,912,correct,set_29,nonGP_improb_simple_question
2332,6ccb85387bbdd16a50af0b09c95fdbfc,56,United Kingdom,correct,correct,2084,correct,set_30,GP_improb_simple_question
2333,9b19b107725583df486a6543611ac9a1,52,United States,correct,correct,2865,correct,set_28,nonGP_prob_simple_question
2334,d88cf4e1ae0d89cf4ae949c97a406ed9,44,usa,correct,correct,2576,correct,set_29,nonGP_prob_simple_question
2335,7d7086b8d950c0c4a9def585fd814523,29,Scotland,correct,correct,1385,correct,set_30,nonGP_improb_simple_question
2336,bb2b3055b86281090c5e8dcc0d02e684,45,United States,correct,correct,3905,incorrect,set_30,GP_prob_GP_question
2337,b3dfd603ca89334e36a7f17b9de12bea,56,United Kingdom,correct,correct,3821,correct,set_29,nonGP_prob_simple_question
2338,6c68ba92eeaa9b5887271a0219f48be3,53,USA,correct,correct,1561,correct,set_30,nonGP_improb_simple_question
2339,e4367a88814dea3ef924e9341078163e,70,GB,correct,correct,1784,incorrect,set_30,GP_prob_GP_question
2340,af0d0d794cdecd2dad4cc1eaf3e04e4c,44,UK,correct,incorrect,2163,correct,set_31,GP_improb_simple_question
2341,586a1db67cc089a524f71a2bf7136a1d,28,America,correct,incorrect,2702,incorrect,set_31,GP_improb_GP_question
2342,9e2c513ee13bd01c56352c8981e5413f,36,United Kingdom,correct,correct,1097,correct,set_31,nonGP_improb_simple_question
2343,f4f0fbbcb1da71ba6a11bf30c37daf19,59,United Kingdom,correct,correct,2842,correct,set_30,nonGP_improb_simple_question
2344,2180aa363dafd98e8e07b4c5dc86e228,54,United Kingdom,correct,correct,2313,correct,set_30,nonGP_improb_simple_question
2345,d721d1715e3c9f64d0c3a2060a28624b,59,United Kingdom,correct,correct,2921,incorrect,set_31,GP_improb_GP_question
2346,58a135929cc9adf48f7ae6359c701bba,31,UK,correct,correct,2036,correct,set_31,nonGP_improb_GP_question
2347,faaff0c927c32af96833009489a2508f,44,United states of America,correct,correct,1957,incorrect,set_30,GP_prob_GP_question
2348,1a06669837bdfcfcb947e2abaa96d3ff,30,USA,correct,correct,1690,correct,set_31,nonGP_improb_GP_question
2349,75dcc62e480635b118ef0bc1d0bab6d6,39,United Kingdom,correct,correct,2876,correct,set_29,GP_improb_GP_question
2350,12b5ec2fdb9eaa5b5ba8ca9ce200f148,56,United Kingdom,correct,correct,2400,correct,set_31,nonGP_improb_GP_question
2351,7c065373fa55dfd58f88daf3245d3eb0,46,UK,correct,correct,6000,incorrect,set_32,GP_improb_simple_question
2352,96eb36e07c96102c609b9c24e996a46e,56,GB,correct,correct,2297,correct,set_31,nonGP_improb_GP_question
2353,83856199f4a903145cef96dbc3a132e8,35,United Kingdom,correct,correct,1411,correct,set_32,GP_prob_simple_question
2354,e9dd7fe7271452739d1312384dad28cf,61,United Kingdom,incorrect,correct,3221,correct,set_31,nonGP_improb_GP_question
2355,13039c2234b821902cea1b1cdca900f4,21,UK,correct,correct,5066,correct,set_32,nonGP_prob_GP_question
2356,6dba9781e3f25ea393cad244bdc9f97f,30,USA,correct,correct,2525,correct,set_32,nonGP_prob_GP_question
2357,670f63ca953054ee2b8e30cbf03c5353,49,U.S.A.,correct,correct,1577,correct,set_31,nonGP_improb_simple_question
2358,08baf4e8eb4b5df55a0c58737f89fad1,35,United States,correct,correct,2093,correct,set_31,nonGP_improb_GP_question
2359,d203e11653ad04d3e05c8493029dffb2,38,US,correct,correct,3034,correct,set_31,nonGP_improb_GP_question
2360,a56b46a6cc51e95b151d2ac59b4b1c4d,41,US,correct,correct,2202,correct,set_31,nonGP_improb_GP_question
2361,c233139bab27d7e98d5fa804d6d3d49f,35,United Kingdom,correct,correct,2745,correct,set_20,nonGP_improb_simple_question
2362,b67b895d04a55c6c2a35f8ae08b41261,35,USA,correct,correct,2385,incorrect,set_33,GP_improb_GP_question
2363,d80238d9237dfcb2814dabf2e3b71023,42,USA,correct,incorrect,2672,correct,set_32,GP_improb_simple_question
2364,5b1ae53dc3d6391f8e02a0880b064810,23,uk,correct,correct,2137,incorrect,set_33,nonGP_prob_GP_question
2365,0e0c662fa283ca04d482b7ada01ee41a,52,United States,correct,correct,1488,correct,set_32,nonGP_improb_simple_question
2366,6a0bd01272f29917fd14e40bbab2da1a,44,UK,correct,correct,2278,correct,set_33,GP_improb_simple_question
2367,bbc9e9063f1340e7f5f5a60f709ddadd,35,England,correct,correct,2670,incorrect,set_31,nonGP_improb_GP_question
2368,371ff8b37368795128089b699fa5f88b,45,USA,correct,correct,2302,correct,set_17,nonGP_prob_simple_question
2369,ba7cbe5f61e1b2e4d5994547e5f331cc,61,US,correct,correct,2699,incorrect,set_33,nonGP_prob_GP_question
2370,59874f6d172a833a6652a58ecb753b2f,39,United States,correct,correct,1966,correct,set_33,nonGP_prob_simple_question
2371,88e70b02e5a65ab844015ad107a31c9f,34,United States,correct,correct,2926,correct,set_33,nonGP_prob_simple_question
2372,9b3229fed968072c0cd8fbc15ee3e3eb,76,United Kingdom,correct,correct,3004,correct,set_34,GP_prob_simple_question
2373,8a83a76ef1b2859da3bd3f8c56010733,50,United States,correct,correct,3347,correct,set_34,GP_prob_simple_question
2374,f81214fb1ca00b63d7ae59fa88aaa0d1,43,United States,correct,correct,2865,correct,set_35,GP_improb_simple_question
2375,b1b4a30686c36658a831c2cb3a0ae821,18,England,correct,correct,270,correct,set_31,nonGP_improb_GP_question
2376,c53b52ea4d4628c6d0be8ad9b251d166,46,USA,correct,correct,2980,incorrect,set_35,GP_prob_GP_question
2377,ebd0bc91452b28473dadeea461e4f8d8,57,usa,correct,correct,1703,incorrect,set_34,nonGP_prob_GP_question
2378,f74ab9bd1986b839e07303e992f4e31d,35,UK,correct,correct,2089,correct,set_35,nonGP_improb_GP_question
2379,21c7ca6173696f0fed5dda538ab0fc29,19,Palestine,correct,correct,5413,correct,set_34,nonGP_improb_GP_question
2380,2aa6b3e23d050d46f19a4d2d21e10813,47,United States,correct,correct,1989,incorrect,set_34,nonGP_prob_GP_question
2381,28222301095658622cc31f1eb6c4c384,40,UK,correct,correct,2371,correct,set_33,nonGP_improb_simple_question
2382,4abe32045183b6d29f00edc571947b63,25,United States,correct,incorrect,2987,incorrect,set_36,nonGP_prob_GP_question
2383,d84f3ec30220edb83dc0c48d96eb7dc5,41,USA,correct,correct,1969,correct,set_36,nonGP_prob_simple_question
2384,8a0b33856c7b57b0982a0ba1dc3497a4,64,United States,correct,correct,1721,correct,set_34,GP_prob_simple_question
2385,756e560b45b551fec62c2ad4d679b098,43,USA,correct,incorrect,4753,incorrect,set_34,nonGP_prob_GP_question
2386,44662535615b7df6f329531819219fcb,53,England,correct,correct,2741,incorrect,set_35,GP_prob_GP_question
2387,07e3d0689db9ed17cfc78b37bd232260,27,United Kingdom ,incorrect,incorrect,1619,correct,set_32,nonGP_improb_simple_question
2388,d7c4456a568d2cc9c18c2ab1f3f5c45b,60,UK,correct,correct,2758,incorrect,set_36,nonGP_prob_GP_question
2389,0a7b7ee6722867282f632781daf38be0,25,USA,correct,correct,2224,correct,set_35,nonGP_improb_simple_question
2390,a61bfe38410e0adb1d998a19e4a640aa,25,UK,correct,correct,2482,correct,set_36,nonGP_prob_simple_question
2391,b2e2d1529a0a5d066e62949e86bee4e3,33,usa,correct,correct,2315,correct,set_38,GP_prob_simple_question
2392,1f74585857c8748218262333cfb351ab,34,United Kingdom,correct,correct,1391,correct,set_31,nonGP_improb_GP_question
2393,53aec6451d79230bea03089025e738aa,49,United States,correct,correct,1390,correct,set_37,nonGP_improb_simple_question
2394,b313706f50833fd501f00b3bf9101880,33,United Kingdom,correct,correct,1735,correct,set_38,GP_improb_simple_question
2395,e6b7a38af5a33cb0f4783a87634ab063,29,USA,correct,correct,2708,incorrect,set_38,GP_prob_GP_question
2396,bb71f2aae466d94df2d6907d3a0ff804,49,United Kingdom,correct,correct,2241,correct,set_37,nonGP_prob_simple_question
2397,6047991673abe88885bcc39939928df5,47,england,correct,correct,2005,correct,set_37,nonGP_improb_GP_question
2398,e6770eec1e1849c487a0a6e018926c26,62,US,correct,correct,2674,correct,set_38,GP_prob_simple_question
2399,b807688731d641f7cf59bec361527e6c,30,USA,correct,correct,2447,correct,set_38,GP_improb_GP_question
2400,b1842b5713120884bf12f77fca0305c4,56,USA,correct,correct,2023,incorrect,set_38,GP_improb_GP_question
2401,7276d53ed6b94973cb0d4c065002fe42,31,USA,correct,incorrect,1556,correct,set_37,nonGP_improb_simple_question
2402,4ae43d020a59d741c56b29a41ea90a10,39,USA,correct,correct,1856,correct,set_39,GP_improb_simple_question
2403,130fba6d38a4fb6f52119c9bab49ec58,21,USA,correct,correct,1712,correct,set_39,GP_improb_simple_question
2404,4f2780e4ac91b0a0ed720d493bfe58cb,37,USA,correct,correct,3224,incorrect,set_39,nonGP_improb_GP_question
2405,1cb29f81ec7df7c9a03596d4cbb93db0,21,uk,correct,correct,2473,incorrect,set_39,nonGP_improb_GP_question
2406,6ba06a602334a1b45871cf201f11da90,31,United state,incorrect,correct,1517,incorrect,set_31,nonGP_improb_GP_question
2407,6724ebb43789f00286a3e318f83e3893,62,United States,correct,incorrect,3270,correct,set_38,GP_prob_simple_question
2408,4cb2a4f285f4728d2d0f3f793c5ffa01,41,US,correct,correct,2858,correct,set_40,GP_prob_simple_question
2409,293d651f1f2c7443973585693a39d3f4,28,United States of America,correct,correct,2208,correct,set_41,GP_prob_simple_question
2410,56e0131fe0b2727cd06d2bdae6d3d032,65,United States,correct,correct,2701,incorrect,set_40,nonGP_prob_GP_question
2411,75bf7a1b1cb523da351cc052eb0bc322,55,US,correct,correct,2471,correct,set_40,GP_improb_simple_question
2412,6b3b419a80809e2c13be09948a5c5151,58,USA,correct,correct,2375,correct,set_40,nonGP_improb_simple_question
2413,27cef7a45812ec8f3a129c3273141237,22,UK,correct,correct,1183,incorrect,set_40,nonGP_improb_simple_question
2414,2513b0aeab550174b324f68f0d7ad463,54,United Kingdom,correct,correct,1219,correct,set_40,GP_improb_simple_question
2415,3d68da8253ee2fe9641acf0ecc10a33e,29,CA,incorrect,correct,2567,correct,set_40,GP_improb_simple_question
2416,3d0094d649875e21a46e789fe9511333,75,UK,correct,correct,5679,incorrect,set_40,GP_improb_simple_question
2417,b849317a7c31e5bfb8a59b95f223c338,31,UK,correct,correct,3068,incorrect,set_39,nonGP_improb_GP_question
2418,a73d7f609d6661bd846799de6638a7b6,59,UK,incorrect,incorrect,859,correct,set_38,nonGP_prob_GP_question
2419,80c1cc40ebae1cc473762bd5f61360c7,35,England,correct,correct,1102,correct,set_41,GP_prob_simple_question
2420,2f532beb3e5eabbdf3d6628763a99df1,58,USA,correct,correct,1922,correct,set_39,nonGP_prob_simple_question
2421,9aa31035b84a57a25f0b93a2cc76948f,34,USA,correct,correct,1281,correct,set_41,GP_prob_simple_question
2422,0bfdca46ae194aca9e9390d1603b12cd,22,England,correct,correct,2465,correct,set_41,GP_improb_simple_question
2423,ae2337cb8ac8d197ff85bbe6b6784f38,61,United States,correct,correct,2445,correct,set_40,nonGP_improb_simple_question
2424,07de8fac3c10edb30aaaf0b4a66a7bac,29,UK,correct,correct,2076,correct,set_40,GP_improb_simple_question
2425,d0b8b64412cbc8ebb2d52a3714dc75e0,31,USA,incorrect,correct,2307,correct,set_40,GP_improb_simple_question
2426,1e7d7bd6e83d28308b25dc97255e947c,52,Nigeria,correct,correct,2637,incorrect,set_39,nonGP_improb_GP_question
2427,76188b642a06c1c99ce492d76ec5d3a8,52,United Kingdom,correct,correct,1197,incorrect,set_41,GP_prob_simple_question
2428,7f2bc1314a28c09329f399b27108e907,65,United States,correct,correct,2215,incorrect,set_42,GP_improb_GP_question
2429,1c1bb83bbabc2c082f7fd46249d9fbe6,42,USA,correct,correct,2225,correct,set_41,GP_improb_simple_question
2430,435bff053978c750d148849b5e137ffb,47,UK,correct,correct,1159,incorrect,set_42,nonGP_prob_GP_question
2431,b27f5d124e03dd716b82d0593e2fda60,45,usa,correct,correct,1749,incorrect,set_41,nonGP_improb_GP_question
2432,56e60ed9890c86a22b5430795b8b845a,25,United Kingdom,correct,correct,1306,incorrect,set_42,nonGP_prob_GP_question
2433,3d344cc8904f87038f0f7626af21655b,34,UK,correct,correct,2178,correct,set_41,GP_prob_simple_question
2434,4b2ea68fe7c9da0980923f1aacca8767,30,United States,correct,correct,2701,correct,set_43,GP_prob_simple_question
2435,53f0bf44d958db082750a2e8928e52e5,51,United Kingdom,correct,correct,1585,incorrect,set_42,nonGP_prob_GP_question
2436,4e5fe172b5b0cdb48d3d63621d10c4f7,41,United States,correct,correct,2742,correct,set_42,nonGP_improb_GP_question
2437,8aa4b02f92ad563fd1d84e79e658b3ad,53,SCOTLAND,correct,correct,1387,incorrect,set_43,GP_prob_GP_question
2438,e23ee1b599bb235f014470fe46322342,27,UK,correct,correct,1724,correct,set_43,GP_improb_simple_question
2439,b2f266e0099931ea9b70ecf30dec7a88,44,USA,correct,correct,3093,correct,set_41,GP_prob_simple_question
2440,a5c6e6c11f4ab3aa02cb3bfbe7bdfae3,38,USA,correct,correct,2507,correct,set_43,GP_prob_simple_question
2441,1eb007d4c0fb1163c7795a2c028f32fa,38,United States of America,correct,correct,3131,correct,set_41,nonGP_prob_simple_question
2442,ce85b6f4f1f5dbcf29d996f06f60dc16,29,Nigeria,correct,correct,1867,incorrect,set_42,GP_improb_GP_question
2443,f29eeaca38820d56d22c1918a26a2616,21,GB,correct,correct,1706,correct,set_43,GP_improb_simple_question
2444,fc44238cd308e14cd1419cfb12c3bae5,59,USA,correct,correct,2487,correct,set_43,GP_improb_simple_question
2445,3851c1787bc973c7c40a26aa7b0823ed,41,United States,correct,correct,2026,correct,set_44,GP_improb_simple_question
2446,04f29bbd04f0b4d8d0740ad2ba0424cf,41,UK,correct,correct,1543,incorrect,set_43,GP_prob_GP_question
2447,6083097717c966ae382fd6353ad7a44c,32,USA,incorrect,correct,3223,incorrect,set_39,nonGP_improb_GP_question
2448,4ecb3c584e26b9259b38cfe66b60b80d,36,usa,correct,correct,907,correct,set_44,GP_improb_simple_question
2449,41fb89f9fa68e24ddfbdaeca2fd90e55,55,USA,correct,correct,1825,correct,set_44,GP_improb_simple_question
2450,df16bd164898cf079faeede5a65706cc,30,USA,correct,correct,2736,correct,set_41,GP_improb_GP_question
2451,121827b543414ef6263e505f78f89ad7,32,United States,correct,correct,1150,incorrect,set_43,GP_improb_simple_question
2452,c3eb6f4c13a50b60da58c26590ef2c63,27,united states,correct,correct,1577,correct,set_43,nonGP_improb_simple_question
2453,9743c6469b16ec7b50765259f15221df,30,Unite States of America ,correct,correct,1656,correct,set_40,GP_improb_simple_question
2454,7417f23e6fda9ff9ecb9b7648cf45af8,22,USA,correct,correct,1480,correct,set_44,nonGP_prob_simple_question
2455,77b1ea83ac5b18173f344f6c4a71ef03,23,US,correct,correct,2808,correct,set_43,nonGP_improb_simple_question
2456,ae4a13957c9bd051d3fbc638d0192088,22,us,correct,correct,2749,correct,set_44,GP_improb_simple_question
2457,75522443786cb9506442a47468c970db,24,United Kingdom,correct,correct,1760,incorrect,set_45,GP_prob_GP_question
2458,45a8feedf487619a35796f77bfe1ebaa,53,USA,correct,correct,2668,incorrect,set_42,nonGP_prob_GP_question
2459,45bd3a98f82f0b061f8bb4d49b4ba220,55,uk,correct,correct,3275,correct,set_44,GP_improb_simple_question
2460,2e959f8f2d299cfd3aef09454c27ae3e,30,usa,correct,correct,1358,correct,set_45,nonGP_improb_simple_question
2461,176c8e74ec90733edd033d7507243078,29,uk,correct,correct,2248,correct,set_10,nonGP_prob_simple_question
2462,d93656f42a7c3daa60f2426e4e22fa76,31,United States of America,correct,correct,920,correct,set_44,GP_improb_simple_question
2463,f5424ba96487b9a455dcf1cb572726aa,32,United States,correct,correct,1219,correct,set_10,nonGP_prob_simple_question
2464,e983bed0059681e6ca5e0c1f40b27632,30,USA,correct,correct,2838,incorrect,set_41,GP_improb_GP_question
2465,414a26d262f75060abb76440f27e3a87,27,US,correct,correct,3735,correct,set_10,nonGP_prob_simple_question
2466,c87f1916aa6ba22c8638b0e18d089e95,46,USA,correct,correct,2269,correct,set_10,nonGP_prob_simple_question
2467,480361c59c20137b6d387d6053f4b494,42,usa,correct,incorrect,1454,correct,set_10,nonGP_prob_simple_question
2468,eea6096e4c81d5b6a817d663d214cd1b,30,uk,correct,correct,2848,incorrect,set_39,nonGP_improb_GP_question
2469,ad2824c437fabad625eb5c819ebc3a7a,43,US,correct,correct,4185,correct,set_10,nonGP_prob_simple_question
2470,d0cf492b3c125923cdcc06997bfa8196,50,us,correct,correct,2033,correct,set_11,GP_improb_simple_question
2471,964a93b1114b1969119a19dfb4bd5304,64,usa,correct,incorrect,6000,incorrect,set_11,GP_prob_simple_question
2472,b704588a4a2f9f8ce3fde945ca8f9be2,67,USA,correct,correct,2531,incorrect,set_43,nonGP_improb_simple_question
2473,114cfa92fb7526d1fba3868b6c67003d,42,united states,correct,correct,3787,correct,set_45,GP_improb_simple_question
2474,4d2f0746281c949e047405883121269b,19,USA,correct,correct,2084,incorrect,set_11,GP_prob_GP_question
2475,c991f42e7fc965564cf35414c115eca5,61,USA,correct,correct,1555,correct,set_11,GP_improb_simple_question
2476,674ac15fce1ab3c92d300e19c3251836,33,UK,correct,correct,3122,correct,set_13,nonGP_improb_GP_question
2477,9974e2e27f5ef654fff375c4c633bb71,29,America,correct,correct,4366,incorrect,set_43,GP_improb_GP_question
2478,05fc70e5e4992294c4a0d2e4f3dddec5,27,United Kingdom,correct,correct,2013,correct,set_hyp5_24,nonGP_reflexive_simple_question
2479,c15e08d9abd0b3ce670e00664a4e6e3d,57,United States,correct,correct,1723,incorrect,set_45,nonGP_improb_GP_question
2480,f4bb6abcdb25847787eb5c2c6baf10c8,47,United States,incorrect,incorrect,4843,correct,set_44,GP_improb_simple_question
2481,2cbf35299ce88f3e0f0c7409ffe90d0d,45,United States,correct,correct,3196,correct,set_11,GP_improb_simple_question
2482,14b8f8db2b943d9f3d2642439e167207,32,UK,correct,correct,1848,incorrect,set_45,nonGP_prob_GP_question
2483,be016c60d0059159603a901a0f244ad7,46,USA,correct,correct,2390,incorrect,set_11,nonGP_improb_GP_question
2484,71d71a20115bf15d7b81374713fe0d4b,30,United Kingdom,correct,correct,3149,correct,set_11,nonGP_prob_simple_question
2485,5e45c94a216fd9a456d5c1f17052949b,46,usa,correct,correct,3884,incorrect,set_45,nonGP_improb_GP_question
2486,3ffac7d196cf3b0ed1b367b6b67b8e5c,35,USA,correct,correct,1518,incorrect,set_11,GP_improb_GP_question
2487,7f7979eccfcb604b9081cef039baeaca,36,GB,correct,correct,1410,incorrect,set_45,nonGP_prob_GP_question
2488,62bd707cd2298df6d34d49057c74bbb8,38,United States of America,incorrect,correct,1621,incorrect,set_12,GP_improb_GP_question
2489,36bf147206b3de566c29f61bba7028f4,39,United States of America,correct,correct,1941,incorrect,set_11,nonGP_prob_simple_question
2490,db9778fd85975d1fd2be60ac648f8935,23,USA,correct,correct,2470,incorrect,set_41,GP_prob_simple_question
2491,7cdd118f5acf3756c6889dcd3e8c76a4,34,USA,correct,correct,3061,incorrect,set_11,GP_improb_GP_question
2492,60cbb139a9218acb17e24d031ad1de33,22,United Kingdom,correct,correct,2482,correct,set_13,GP_improb_simple_question
2493,54f2076c437530cef052122ae31111e4,39,USA,correct,correct,1425,correct,set_12,nonGP_improb_simple_question
2494,111b07ec0bbe26e291f556444ad9ccf4,52,UNITED STATES,incorrect,correct,2238,correct,set_44,nonGP_prob_simple_question
2495,259fcc47bd3886d9abe11ecbbcdb7c46,26,UK,correct,correct,2530,correct,set_14,GP_prob_simple_question
2496,62c63ac33fa622487feb129ef4ec1a5b,36,usa,correct,correct,2623,correct,set_14,GP_improb_simple_question
2497,6340a3217e41bebae301eb9c584784af,33,USA,correct,correct,1740,correct,set_14,GP_prob_simple_question
2498,faf27034b1adade2cdd33593d224f11e,43,US,correct,correct,3023,incorrect,set_14,GP_prob_GP_question
