,model,sentence,question,correct,incorrect,sent_type,quest_type
347,meta-llama/Llama-3.2-1B,While Anna dressed the baby spit up on the bed.,Did Anna dress the baby?,0.1588689386844635,0.8411310911178589,GP_reflexive,GP_question
348,meta-llama/Llama-3.2-1B,While the boy washed the dog barked loudly.,Did the dog bark loudly?,0.7490872144699097,0.25091278553009033,GP_reflexive,simple_question
349,meta-llama/Llama-3.2-1B,While the boy washed the dog barked loudly.,Did the boy wash the dog?,0.14870516955852509,0.8512948155403137,GP_reflexive,GP_question
350,meta-llama/Llama-3.2-1B,While the jockey settled down the horse stood in the stall.,Did the horse stand in the stall?,0.7861851453781128,0.21381480991840363,GP_reflexive,simple_question
351,meta-llama/Llama-3.2-1B,While the jockey settled down the horse stood in the stall.,Did the jockey settle down the horse?,0.09625189006328583,0.903748095035553,GP_reflexive,GP_question
352,meta-llama/Llama-3.2-1B,While the mother undressed the baby cried softly.,Did the baby cry softly?,0.7185943722724915,0.28140559792518616,GP_reflexive,simple_question
353,meta-llama/Llama-3.2-1B,While the mother undressed the baby cried softly.,Did the mother undress the baby?,0.17328819632530212,0.8267117738723755,GP_reflexive,GP_question
354,meta-llama/Llama-3.2-1B,While the nurse shaved the patient watched TV.,Did the patient watch TV?,0.6394362449645996,0.3605637848377228,GP_reflexive,simple_question
355,meta-llama/Llama-3.2-1B,While the nurse shaved the patient watched TV.,Did the nurse shave the patient?,0.28140559792518616,0.7185943722724915,GP_reflexive,GP_question
356,meta-llama/Llama-3.2-1B,While the girl scratched the cat stared at the dog.,Did the cat stare at the dog?,0.6150878667831421,0.3849121630191803,GP_reflexive,simple_question
357,meta-llama/Llama-3.2-1B,While the girl scratched the cat stared at the dog.,Did the girl scratch the cat?,0.22270014882087708,0.7772998809814453,GP_reflexive,GP_question
358,meta-llama/Llama-3.2-1B,While the mother calmed down the children sat on the bed.,Did the children sit on the bed?,0.8267117738723755,0.17328819632530212,GP_reflexive,simple_question
359,meta-llama/Llama-3.2-1B,While the mother calmed down the children sat on the bed.,Did the mother calm down the children?,0.15542016923427582,0.844579815864563,GP_reflexive,GP_question
360,meta-llama/Llama-3.2-1B,While the artist changed the painting stood the test of time.,Did the painting stand the test of time?,0.9081846475601196,0.09181538224220276,GP_reflexive,simple_question
361,meta-llama/Llama-3.2-1B,While the artist changed the painting stood the test of time.,Did the artist change the painting?,0.12140797823667526,0.8785920739173889,GP_reflexive,GP_question
362,meta-llama/Llama-3.2-1B,While the child grew the tomatoes invaded the garden.,Did the tomato invade the garden?,0.6630871295928955,0.3369128704071045,GP_reflexive,simple_question
363,meta-llama/Llama-3.2-1B,While the child grew the tomatoes invaded the garden.,Did the child grow the tomatoes?,0.17328819632530212,0.8267117738723755,GP_reflexive,GP_question
364,meta-llama/Llama-3.2-1B,While the toddler rolled the ball kept moving across the room.,Did the ball keep moving across the room?,0.8967345356941223,0.1032654419541359,GP_reflexive,simple_question
365,meta-llama/Llama-3.2-1B,While the toddler rolled the ball kept moving across the room.,Did the toddler roll the ball?,0.14543887972831726,0.8545611500740051,GP_reflexive,GP_question
366,meta-llama/Llama-3.2-1B,While the mechanic turned the wheel made weird noises.,Did the wheel make weird noises?,0.6454185247421265,0.35458147525787354,GP_reflexive,simple_question
367,meta-llama/Llama-3.2-1B,While the mechanic turned the wheel made weird noises.,Did the mechanic turn the wheel?,0.30846768617630005,0.6915323138237,GP_reflexive,GP_question
368,meta-llama/Llama-3.2-1B,While the ice cap shrank the river stayed warm.,Did the river stay warm?,0.8229490518569946,0.1770508885383606,GP_reflexive,simple_question
369,meta-llama/Llama-3.2-1B,While the ice cap shrank the river stayed warm.,Did the ice cap shrink the river?,0.29746994376182556,0.7025300860404968,GP_reflexive,GP_question
370,meta-llama/Llama-3.2-1B,While the gymnast swung the bat fell on the road,Did the bat fall on the floor?,0.7132989764213562,0.2867009937763214,GP_reflexive,simple_question
371,meta-llama/Llama-3.2-1B,While the gymnast swung the bat fell on the road,Did the gymnast swing the bat?,0.14870516955852509,0.8512948155403137,GP_reflexive,GP_question
372,meta-llama/Llama-3.2-1B,While Bill trained the athletes started the game.,Did the athletes start the game?,0.811277449131012,0.18872256577014923,GP_reflexive,simple_question
373,meta-llama/Llama-3.2-1B,While Bill trained the athletes started the game.,Did Bill train the athletes?,0.14870516955852509,0.8512948155403137,GP_reflexive,GP_question
374,meta-llama/Llama-3.2-1B,While the dog moved the bone went bad.,Did the bone go bad?,0.7132989764213562,0.2867009937763214,GP_reflexive,simple_question
375,meta-llama/Llama-3.2-1B,While the dog moved the bone went bad.,Did the dog move the bone?,0.20946969091892242,0.7905303239822388,GP_reflexive,GP_question
376,meta-llama/Llama-3.2-1B,While the river flooded the valley kept on living quietly.,Did the valley keep on living quietly?,0.8840392827987671,0.11596070975065231,GP_reflexive,simple_question
377,meta-llama/Llama-3.2-1B,While the river flooded the valley kept on living quietly.,Did the river flood the valley?,0.2460496872663498,0.753950297832489,GP_reflexive,GP_question
378,meta-llama/Llama-3.2-1B,While the log broke the window moved on its axis.,Did the window move on its axis?,0.8609158992767334,0.1390841156244278,GP_reflexive,simple_question
379,meta-llama/Llama-3.2-1B,While the log broke the window moved on its axis.,Did the log break the window?,0.20946969091892242,0.7905303239822388,GP_reflexive,GP_question
380,meta-llama/Llama-3.2-1B,While the match lit the fire warmed the children.,Did the fire warm the children?,0.7905303239822388,0.20946969091892242,GP_reflexive,simple_question
381,meta-llama/Llama-3.2-1B,While the match lit the fire warmed the children.,Did the match light the fire?,0.20097574591636658,0.799024224281311,GP_reflexive,GP_question
382,meta-llama/Llama-3.2-1B,While the wave crashed the boat was stranded in the ocean.,Was the boat stranded in the ocean?,0.7441606521606445,0.25583937764167786,GP_reflexive,simple_question
383,meta-llama/Llama-3.2-1B,While the wave crashed the boat was stranded in the ocean.,Did the wave crash the boat?,0.27616941928863525,0.7238305807113647,GP_reflexive,GP_question
384,meta-llama/Llama-3.2-1B,While the man hunted the deer ran into the woods.,Did the deer run into the woods?,0.8191231489181519,0.18087686598300934,GP_prob,simple_question
385,meta-llama/Llama-3.2-1B,While the man hunted the deer ran into the woods.,Did the man hunt the deer?,0.18872256577014923,0.811277449131012,GP_prob,GP_question
386,meta-llama/Llama-3.2-1B,While the man hunted the child ran into the woods.,Did the child run into the woods?,0.7681542038917542,0.23184579610824585,GP_improb,simple_question
387,meta-llama/Llama-3.2-1B,While the man hunted the child ran into the woods.,Did the man hunt the child?,0.22270014882087708,0.7772998809814453,GP_improb,GP_question
388,meta-llama/Llama-3.2-1B,The deer ran into the woods while the man hunted.,Did the deer run into the woods?,0.8267117738723755,0.17328819632530212,nonGP_prob,simple_question
389,meta-llama/Llama-3.2-1B,The deer ran into the woods while the man hunted.,Did the man hunt the deer?,0.3369128704071045,0.6630871295928955,nonGP_prob,GP_question
390,meta-llama/Llama-3.2-1B,The child ran into the woods while the man hunted.,Did the child run into the woods?,0.8031737804412842,0.19682620465755463,nonGP_improb,simple_question
391,meta-llama/Llama-3.2-1B,The child ran into the woods while the man hunted.,Did the man hunt the child?,0.42250463366508484,0.5774953961372375,nonGP_improb,GP_question
392,meta-llama/Llama-3.2-1B,While the skipper sailed the boat veered off course.,Did the boat veer off course?,0.6630879640579224,0.33691200613975525,GP_prob,simple_question
393,meta-llama/Llama-3.2-1B,While the skipper sailed the boat veered off course.,Did the skipper sail the boat?,0.2460496872663498,0.753950297832489,GP_prob,GP_question
394,meta-llama/Llama-3.2-1B,While the skipper sailed the car veered off course.,Did the car veer off course?,0.6630871295928955,0.3369128704071045,GP_improb,simple_question
395,meta-llama/Llama-3.2-1B,While the skipper sailed the car veered off course.,Did the skipper sail the car?,0.2709939181804657,0.7290061116218567,GP_improb,GP_question
396,meta-llama/Llama-3.2-1B,The boat veered off course while the skipper sailed.,Did the boat veer off course?,0.7025300860404968,0.29746994376182556,nonGP_prob,simple_question
397,meta-llama/Llama-3.2-1B,The boat veered off course while the skipper sailed.,Did the skipper sail the boat?,0.314050555229187,0.685949444770813,nonGP_prob,GP_question
398,meta-llama/Llama-3.2-1B,The car veered off course while the skipper sailed.,Did the car veer off course?,0.7132989764213562,0.2867009937763214,nonGP_improb,simple_question
399,meta-llama/Llama-3.2-1B,The car veered off course while the skipper sailed.,Did the skipper sail the car?,0.4481045603752136,0.5518954396247864,nonGP_improb,GP_question
400,meta-llama/Llama-3.2-1B,While the orchestra performed the symphony played on the radio.,Did the symphony play on the radio?,0.8031737804412842,0.19682620465755463,GP_prob,simple_question
401,meta-llama/Llama-3.2-1B,While the orchestra performed the symphony played on the radio.,Did the orchestra perform the symphony?,0.11865729838609695,0.8813427686691284,GP_prob,GP_question
402,meta-llama/Llama-3.2-1B,While the orchestra performed the newsflash played on the radio.,Did the newsflash play on the radio?,0.811277449131012,0.18872256577014923,GP_improb,simple_question
403,meta-llama/Llama-3.2-1B,While the orchestra performed the newsflash played on the radio.,Did the orchestra perform the newsflash?,0.12999047338962555,0.8700094819068909,GP_improb,GP_question
404,meta-llama/Llama-3.2-1B,The symphony played on the radio while the orchestra performed.,Did the symphony play on the radio?,0.8112779855728149,0.18872198462486267,nonGP_prob,simple_question
405,meta-llama/Llama-3.2-1B,The symphony played on the radio while the orchestra performed.,Did the orchestra perform the symphony?,0.22270014882087708,0.7772998809814453,nonGP_prob,GP_question
406,meta-llama/Llama-3.2-1B,The newsflash played on the radio while the orchestra performed.,Did the newsflash play on the radio?,0.815232515335083,0.18476751446723938,nonGP_improb,simple_question
407,meta-llama/Llama-3.2-1B,The newsflash played on the radio while the orchestra performed.,Did the orchestra perform the newsflash?,0.20097574591636658,0.799024224281311,nonGP_improb,GP_question
408,meta-llama/Llama-3.2-1B,While the bridesmaid ordered the dress got delivered.,Did the dress get delivered?,0.811277449131012,0.18872256577014923,GP_prob,simple_question
409,meta-llama/Llama-3.2-1B,While the bridesmaid ordered the dress got delivered.,Did the bridesmaid order the dress?,0.1770508885383606,0.8229490518569946,GP_prob,GP_question
410,meta-llama/Llama-3.2-1B,While the bridesmaid ordered the tractor got delivered.,Did the tractor get delivered?,0.7948101758956909,0.2051898092031479,GP_improb,simple_question
411,meta-llama/Llama-3.2-1B,While the bridesmaid ordered the tractor got delivered.,Did the bridesmaid order the tractor?,0.22724014520645142,0.7727598547935486,GP_improb,GP_question
412,meta-llama/Llama-3.2-1B,The dress got delivered while the bridesmaid ordered.,Did the dress get delivered?,0.8191231489181519,0.18087686598300934,nonGP_prob,simple_question
413,meta-llama/Llama-3.2-1B,The dress got delivered while the bridesmaid ordered.,Did the bridesmaid order the dress?,0.32537734508514404,0.674622654914856,nonGP_prob,GP_question
414,meta-llama/Llama-3.2-1B,The tractor got delivered while the bridesmaid ordered.,Did the tractor get delivered?,0.799024224281311,0.20097574591636658,nonGP_improb,simple_question
415,meta-llama/Llama-3.2-1B,The tractor got delivered while the bridesmaid ordered.,Did the bridesmaid order the tractor?,0.36658975481987,0.6334102749824524,nonGP_improb,GP_question
416,meta-llama/Llama-3.2-1B,While Susan wrote the letter fell off the table.,Did the letter fall off the table?,0.7441606521606445,0.25583937764167786,GP_prob,simple_question
417,meta-llama/Llama-3.2-1B,While Susan wrote the letter fell off the table.,Did Susan write the letter?,0.14870516955852509,0.8512948155403137,GP_prob,GP_question
418,meta-llama/Llama-3.2-1B,While Susan wrote the Bible fell off the table.,Did the Bible fall off the table?,0.6513549089431763,0.3486451506614685,GP_improb,simple_question
419,meta-llama/Llama-3.2-1B,While Susan wrote the Bible fell off the table.,Did Susan write the Bible?,0.1770508885383606,0.8229490518569946,GP_improb,GP_question
420,meta-llama/Llama-3.2-1B,The letter fell off the table while Susan wrote.,Did the letter fall off the table?,0.7681542038917542,0.23184579610824585,nonGP_prob,simple_question
421,meta-llama/Llama-3.2-1B,The letter fell off the table while Susan wrote.,Did Susan write the letter?,0.18476751446723938,0.815232515335083,nonGP_prob,GP_question
422,meta-llama/Llama-3.2-1B,The Bible fell off the table while Susan wrote.,Did the Bible fall off the table?,0.6803130507469177,0.3196869194507599,nonGP_improb,simple_question
423,meta-llama/Llama-3.2-1B,The Bible fell off the table while Susan wrote.,Did Susan write the Bible?,0.25583937764167786,0.7441606521606445,nonGP_improb,GP_question
424,meta-llama/Llama-3.2-1B,While the farmer steered the tractor pulled the car.,Did the tractor pull the car?,0.7587495446205139,0.24125050008296967,GP_prob,simple_question
425,meta-llama/Llama-3.2-1B,While the farmer steered the tractor pulled the car.,Did the farmer steer the tractor?,0.1659528911113739,0.8340470790863037,GP_prob,GP_question
426,meta-llama/Llama-3.2-1B,While the farmer steered the tank pulled the car.,Did the tank pull the car?,0.753950297832489,0.2460496872663498,GP_improb,simple_question
427,meta-llama/Llama-3.2-1B,While the farmer steered the tank pulled the car.,Did the farmer steer the tank?,0.16595342755317688,0.8340466022491455,GP_improb,GP_question
428,meta-llama/Llama-3.2-1B,The tractor pulled the car while the farmer steered.,Did the tractor pull the car?,0.8411310911178589,0.1588689386844635,nonGP_prob,simple_question
429,meta-llama/Llama-3.2-1B,The tractor pulled the car while the farmer steered.,Did the farmer steer the tractor?,0.28140559792518616,0.7185943722724915,nonGP_prob,GP_question
430,meta-llama/Llama-3.2-1B,The tank pulled the car while the farmer steered.,Did the tank pull the car?,0.8191231489181519,0.18087686598300934,nonGP_improb,simple_question
431,meta-llama/Llama-3.2-1B,The tank pulled the car while the farmer steered.,Did the farmer steer the tank?,0.314050555229187,0.685949444770813,nonGP_improb,GP_question
432,meta-llama/Llama-3.2-1B,While the lawyer studied the contract lay on the roll-top desk.,Did the contract lie on the roll-top desk?,0.7861851453781128,0.21381480991840363,GP_prob,simple_question
433,meta-llama/Llama-3.2-1B,While the lawyer studied the contract lay on the roll-top desk.,Did the lawyer study the contract?,0.12707391381263733,0.8729261159896851,GP_prob,GP_question
434,meta-llama/Llama-3.2-1B,While the lawyer studied the cat lay on the roll-top desk.,Did the cat lie on the roll-top desk?,0.8304104804992676,0.16958951950073242,GP_improb,simple_question
435,meta-llama/Llama-3.2-1B,While the lawyer studied the cat lay on the roll-top desk.,Did the lawyer study the cat?,0.14543840289115906,0.8545615673065186,GP_improb,GP_question
436,meta-llama/Llama-3.2-1B,The contract lay on the roll-top desk while the lawyer studied.,Did the contract lie on the roll-top desk?,0.7905303239822388,0.20946969091892242,nonGP_prob,simple_question
437,meta-llama/Llama-3.2-1B,The contract lay on the roll-top desk while the lawyer studied.,Did the lawyer study the contract?,0.17328819632530212,0.8267117738723755,nonGP_prob,GP_question
438,meta-llama/Llama-3.2-1B,The cat lay on the roll-top desk while the lawyer studied.,Did the cat lie on the roll-top desk?,0.7817748188972473,0.21822519600391388,nonGP_improb,simple_question
439,meta-llama/Llama-3.2-1B,The cat lay on the roll-top desk while the lawyer studied.,Did the lawyer study the cat?,0.2460504025220871,0.7539496421813965,nonGP_improb,GP_question
440,meta-llama/Llama-3.2-1B,While the clown juggled the balls fell on the ground.,Did the balls fall on the ground?,0.7490872144699097,0.25091278553009033,GP_prob,simple_question
441,meta-llama/Llama-3.2-1B,While the clown juggled the balls fell on the ground.,Did the clown juggle the balls?,0.18872256577014923,0.811277449131012,GP_prob,GP_question
442,meta-llama/Llama-3.2-1B,While the clown juggled the cats fell on the ground.,Did the cats fall on the ground?,0.7817754149436951,0.21822455525398254,GP_improb,simple_question
443,meta-llama/Llama-3.2-1B,While the clown juggled the cats fell on the ground.,Did the clown juggle the cats?,0.16238002479076385,0.837619960308075,GP_improb,GP_question
444,meta-llama/Llama-3.2-1B,The balls fell on the ground while the clown juggled.,Did the balls fall on the ground?,0.8267117738723755,0.17328819632530212,nonGP_prob,simple_question
445,meta-llama/Llama-3.2-1B,The balls fell on the ground while the clown juggled.,Did the clown juggle the balls?,0.2051898092031479,0.7948101758956909,nonGP_prob,GP_question
446,meta-llama/Llama-3.2-1B,The cats fell on the ground while the clown juggled.,Did the cats fall on the ground?,0.8479677438735962,0.15203224122524261,nonGP_improb,simple_question
447,meta-llama/Llama-3.2-1B,The cats fell on the ground while the clown juggled.,Did the clown juggle the cats?,0.22270014882087708,0.7772998809814453,nonGP_improb,GP_question
448,meta-llama/Llama-3.2-1B,While Anne vacuumed the rug lost its colors.,Did the rug lose its colors?,0.8031737804412842,0.19682620465755463,GP_prob,simple_question
449,meta-llama/Llama-3.2-1B,While Anne vacuumed the rug lost its colors.,Did Anne vacuum the rug?,0.17328819632530212,0.8267117738723755,GP_prob,GP_question
450,meta-llama/Llama-3.2-1B,While Anne vacuumed the chameleon lost its colors.,Did the chameleon lose its colors?,0.811277449131012,0.18872256577014923,GP_improb,simple_question
451,meta-llama/Llama-3.2-1B,While Anne vacuumed the chameleon lost its colors.,Did Anne vacuum the chameleon?,0.1770508885383606,0.8229490518569946,GP_improb,GP_question
452,meta-llama/Llama-3.2-1B,The rug lost its colors while Anne vacuumed.,Did the rug lose its colors?,0.7861851453781128,0.21381480991840363,nonGP_prob,simple_question
453,meta-llama/Llama-3.2-1B,The rug lost its colors while Anne vacuumed.,Did Anne vacuum the rug?,0.270994633436203,0.7290053963661194,nonGP_prob,GP_question
454,meta-llama/Llama-3.2-1B,The chameleon lost its colors while Anne vacuumed.,Did the chameleon lose its colors?,0.8229490518569946,0.1770508885383606,nonGP_improb,simple_question
455,meta-llama/Llama-3.2-1B,The chameleon lost its colors while Anne vacuumed.,Did Anne vacuum the chameleon?,0.3029401898384094,0.6970598101615906,nonGP_improb,GP_question
